station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,U10_thres,blowing,TTE
P60,2024-03-11T03:56:00Z,11,7,83.56,290.00,3,0,29.93,1016.00,null,null,null,null,null,null,null,null,4.68,3163.9760361151116,-11.666666666666668,0,0,68.48677726309246,0,3790.364925004007,0,0.7403550746776275,1.5432098765432098,2.0119814336856185,7.04552134019117,FALSE,NA
P60,2024-03-11T04:56:00Z,10,7,87.37,0.00,0,0,29.93,1015.70,null,null,null,null,null,null,null,null,10.00,3163.9760361151116,-12.222222222222223,0,0,68.3773578737567,0,3790.364925004007,0,0.7399535349755203,0,0,6.93197473734313,FALSE,NA
P60,2024-03-11T05:56:00Z,8,5,87.25,0.00,0,0,29.92,1016.00,null,null,null,null,null,null,null,null,8.00,3163.9760361151116,-13.333333333333334,0,0,68.21781299292387,0,3790.364925004007,0,0.7395559906602054,0,0,6.704881531647051,FALSE,NA
P60,2024-03-11T06:56:00Z,6,3,87.14,0.00,0,0,29.92,1016.80,null,null,null,null,null,null,null,null,6.00,3163.9760361151116,-14.444444444444445,0,0,68.11392380418809,0,3790.364925004007,0,0.73916240197692,0,0,6.477788325950972,FALSE,NA
P60,2024-03-11T07:56:00Z,5,2,87.08,0.00,0,0,29.92,1017.60,null,null,null,null,null,null,null,null,5.00,3163.9760361151116,-15,0,0,68.07648577409465,0,3790.364925004007,0,0.7387727295664677,0,0,6.364241723102933,FALSE,NA
P60,2024-03-11T08:56:00Z,12,8,83.63,0.00,0,0,29.92,1017.90,null,null,null,null,null,null,null,null,12.00,3163.9760361151116,-11.11111111111111,0,0,68.62237440829426,0,3790.364925004007,0,0.7383869344612827,0,0,7.15906794303921,FALSE,NA
P60,2024-03-11T09:56:00Z,22,13,67.83,0.00,0,0,29.93,1016.40,null,null,null,null,null,null,null,null,22.00,3163.9760361151116,-5.555555555555555,0,0,73.91972402907676,0,3790.364925004007,0,0.7380049780815331,0,0,8.294533971519604,FALSE,NA
P60,2024-03-11T10:56:00Z,24,13,62.36,0.00,0,0,29.92,1016.60,null,null,null,null,null,null,null,null,24.00,3163.9760361151116,-4.444444444444445,0,0,77.13390634480132,0,3790.364925004007,0,0.7376268222312625,0,0,8.521627177215683,FALSE,NA
P60,2024-03-11T11:56:00Z,30,16,55.52,0.00,0,0,29.91,1015.60,null,null,null,null,null,null,null,null,30.00,3163.9760361151116,-1.1111111111111112,0,0,101.29193205395168,0,3790.364925004007,0,0.7372524290945709,0,0,9.202906794303921,FALSE,NA
P60,2024-03-11T12:56:00Z,37,18,45.73,null,NA,0,29.91,1014.40,null,null,null,null,null,null,null,null,null,3162.587147226223,2.7777777777777777,0,1.3888888888888888,217.70736032486235,0,3790.364925004007,-1.3888888888886868,0.7348917279816662,NA,NA,9.997733014240197,NA,NA
P60,2024-03-11T13:56:00Z,35,21,56.27,null,5,0,29.91,1014.70,null,null,null,null,null,null,null,null,29.96,3161.7538138928894,1.6666666666666667,0,0.8333333333333334,165.4554850985772,0,3790.364925004007,-0.8333333333334849,0.7325545162373035,2.57201646090535,3.3533023894760317,9.77063980854412,FALSE,NA
P60,2024-03-11T14:56:00Z,36,22,56.42,null,5,0,29.89,1014.40,null,null,null,null,null,null,null,null,31.15,3160.642702781778,2.2222222222222223,0,1.1111111111111112,188.79010735049764,0,3790.364925004007,-1.1111111111113132,0.7302405601383606,2.57201646090535,3.3533023894760317,9.884186411392157,FALSE,NA
P60,2024-03-11T15:56:00Z,34,22,61.09,null,4,0,29.89,1014.80,null,null,null,null,null,null,null,null,29.76,3160.0871472262224,1.1111111111111112,0,0.5555555555555556,146.62573677765175,0,3790.364925004007,-0.5555555555556566,0.7279496282872993,2.05761316872428,2.682641911580825,9.657093205696079,FALSE,NA
P60,2024-03-11T16:56:00Z,32,23,69.04,null,3,0,29.89,1015.60,null,null,null,null,null,null,null,null,28.69,3160.0871472262224,0,0,0,119.17,0,3790.364925004007,0,0.7276715248391916,1.5432098765432098,2.0119814336856185,9.43,FALSE,NA
P60,2024-03-11T17:56:00Z,33,21,60.95,null,6,0,29.89,1015.60,null,null,null,null,null,null,null,null,26.73,3159.8093694484446,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,3790.364925004007,-0.2777777777778283,0.7254061553164612,3.0864197530864197,4.023962867371237,9.54354660284804,FALSE,NA
P60,2024-03-11T18:56:00Z,30,21,68.81,270.00,8,0,29.91,1017.20,null,null,null,null,null,null,null,null,21.65,3159.8093694484446,-1.1111111111111112,0,0,101.29193205395168,0,3790.364925004007,0,0.7251533598472679,4.11522633744856,5.36528382316165,9.202906794303921,FALSE,NA
P60,2024-03-11T19:56:00Z,28,21,74.67,null,5,0,29.93,1018.40,null,null,null,null,null,null,null,null,21.64,3159.8093694484446,-2.2222222222222223,0,0,89.65045559050863,0,3790.364925004007,0,0.7249030797350206,2.57201646090535,3.3533023894760317,8.975813588607842,FALSE,NA
P60,2024-03-11T20:56:00Z,28,21,74.67,260.00,7,0,29.93,1017.30,null,null,null,null,null,null,null,null,19.90,3159.8093694484446,-2.2222222222222223,0,0,89.65045559050863,0,3790.364925004007,0,0.7246552899514993,3.60082304526749,4.694623345266444,8.975813588607842,FALSE,NA
P60,2024-03-11T21:56:00Z,27,21,77.8,null,3,0,29.94,1015.90,null,null,null,null,null,null,null,null,22.97,3159.8093694484446,-2.7777777777777777,0,0,85.45527463401083,0,3790.364925004007,0,0.7244099657175194,1.5432098765432098,2.0119814336856185,8.862266985759803,FALSE,NA
P60,2024-03-11T22:56:00Z,27,21,77.8,0.00,0,0,29.93,1015.00,null,null,null,null,null,null,null,null,27.00,3159.8093694484446,-2.7777777777777777,0,0,85.45527463401083,0,3790.364925004007,0,0.7241670825004529,0,0,8.862266985759803,FALSE,NA
P60,2024-03-11T23:56:00Z,27,21,77.8,0.00,0,0,29.92,1013.60,null,null,null,null,null,null,null,null,27.00,3159.8093694484446,-2.7777777777777777,0,0,85.45527463401083,0,3790.364925004007,0,0.7239266160117758,0,0,8.862266985759803,FALSE,NA
P60,2024-03-12T00:56:00Z,27,20,74.57,null,3,0,29.91,1012.20,null,null,null,null,null,null,null,null,22.97,3159.8093694484446,-2.7777777777777777,0,0,85.45527463401083,0,3790.364925004007,0,0.7236885422046387,1.5432098765432098,2.0119814336856185,8.862266985759803,FALSE,NA
P60,2024-03-12T01:56:00Z,27,20,74.57,0.00,0,0,29.9,1012.40,null,null,null,null,null,null,null,null,27.00,3159.8093694484446,-2.7777777777777777,0,0,85.45527463401083,0,3790.364925004007,0,0.7234528372714627,0,0,8.862266985759803,FALSE,NA
P60,2024-03-12T02:56:00Z,27,21,77.8,0.00,0,0,29.9,1011.90,null,null,null,null,null,null,null,null,27.00,3159.8093694484446,-2.7777777777777777,0,0,85.45527463401083,0,3790.364925004007,0,0.7232194776415579,0,0,8.862266985759803,FALSE,NA
P60,2024-03-12T03:56:00Z,26,21,81.09,0.00,0,0,29.88,1012.10,null,null,null,null,null,null,null,null,26.00,3159.8093694484446,-3.3333333333333335,0,0,82.06999585303159,0,3790.364925004007,0,0.7229884399787669,0,0,8.748720382911763,FALSE,NA
P60,2024-03-12T04:56:00Z,26,23,88.23,0.00,0,0.01,29.87,1012.00,null,null,null,null,null,null,null,null,26.00,3162.9042885764393,-3.3333333333333335,0.254,0,82.06999585303159,3.094919127994783,3793.4598441320018,3.0949191279946717,0.84,0,0,8.748720382911763,FALSE,NA
P60,2024-03-12T05:56:00Z,25,23,91.97,0.00,0,0,29.87,1011.80,null,null,null,null,null,null,null,null,25.00,3162.9042885764393,-3.8888888888888897,0,0,79.33826329041156,0,3793.4598441320018,0,0.8386069767248835,0,0,8.635173780063724,FALSE,NA
P60,2024-03-12T06:56:00Z,26,23,88.23,0.00,0,0.01,29.86,1012.10,null,null,null,null,null,null,null,null,26.00,3165.999207704434,-3.3333333333333335,0.254,0,82.06999585303159,3.094919127994783,3796.554763259997,3.0949191279946717,0.84,0,0,8.748720382911763,FALSE,NA
P60,2024-03-12T07:56:00Z,26,24,92.01,0.00,0,0,29.86,1012.40,null,null,null,null,null,null,null,null,26.00,3165.999207704434,-3.3333333333333335,0,0,82.06999585303159,0,3796.554763259997,0,0.8386069767248835,0,0,8.748720382911763,FALSE,NA
P60,2024-03-12T08:56:00Z,25,23,91.97,0.00,0,0.01,29.86,1012.40,null,null,null,null,null,null,null,null,25.00,3169.2006894292135,-3.8888888888888897,0.254,0,79.33826329041156,3.2014817247795393,3799.756244984776,3.201481724779569,0.84,0,0,8.635173780063724,FALSE,NA
P60,2024-03-12T09:56:00Z,29,25,84.79,null,NA,0,29.87,1012.20,null,null,null,null,null,null,null,null,null,3169.2006894292135,-1.6666666666666667,0,0,94.8493016520642,0,3799.756244984776,0,0.8386069767248835,NA,NA,9.08936019145588,NA,NA
P60,2024-03-12T10:56:00Z,31,25,78.16,null,4,0.01,29.87,1012.00,null,null,null,null,null,null,null,null,26.25,3171.525080904457,-0.5555555555555556,0.254,0,109.27591273040682,2.3243914752434063,3802.0806364600194,2.324391475243374,0.84,2.05761316872428,2.682641911580825,9.31645339715196,FALSE,NA
P60,2024-03-12T11:56:00Z,32,23,69.04,280.00,7,0,29.88,1011.80,null,null,null,null,null,null,null,null,24.78,3171.525080904457,0,0,0,119.17,0,3802.0806364600194,0,0.8386069767248835,3.60082304526749,4.694623345266444,9.43,FALSE,NA
P60,2024-03-12T12:56:00Z,33,23,66.32,null,6,0,29.88,1011.80,null,null,null,null,null,null,null,null,26.73,3171.247303126679,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,3802.0806364600194,-0.2777777777778283,0.8352377810127793,3.0864197530864197,4.023962867371237,9.54354660284804,FALSE,NA
P60,2024-03-12T13:56:00Z,33,22,63.59,null,5,0,29.88,1011.90,null,17.00,null,null,null,null,null,null,27.58,3170.9695253489012,0.5555555555555556,0,0.2777777777777778,131.43117232310118,0,3802.0806364600194,-0.2777777777778283,0.8319021093581422,2.57201646090535,3.3533023894760317,9.54354660284804,FALSE,NA
P60,2024-03-12T14:56:00Z,32,20,60.81,250.00,7,0,29.86,1011.30,null,18.00,null,null,null,26.00,280.00,2024-03-12 14:09,24.78,3170.9695253489012,0,0,0,119.17,0,3802.0806364600194,0,0.8305896614411933,3.60082304526749,4.694623345266444,9.43,FALSE,NA
P60,2024-03-12T15:56:00Z,31,20,63.32,null,6,0,29.86,1011.70,null,19.00,null,null,null,null,null,null,24.33,3170.9695253489012,-0.5555555555555556,0,0,109.27591273040682,0,3802.0806364600194,0,0.8292902725992135,3.0864197530864197,4.023962867371237,9.31645339715196,FALSE,NA
P60,2024-03-12T16:56:00Z,30,18,60.53,230.00,7,0,29.86,1012.10,null,null,null,null,null,null,null,null,22.34,3170.9695253489012,-1.1111111111111112,0,0,101.29193205395168,0,3802.0806364600194,0,0.8280038128922359,3.60082304526749,4.694623345266444,9.202906794303921,FALSE,NA
P60,2024-03-12T17:56:00Z,29,18,63.05,null,6,0,29.87,1012.70,null,null,null,null,null,null,null,null,21.92,3170.9695253489012,-1.6666666666666667,0,0,94.8493016520642,0,3802.0806364600194,0,0.8267301536732178,3.0864197530864197,4.023962867371237,9.08936019145588,FALSE,NA
P60,2024-03-12T18:56:00Z,27,18,68.45,null,6,0,29.87,1012.60,null,null,null,null,null,null,null,null,19.51,3170.9695253489012,-2.7777777777777777,0,0,85.45527463401083,0,3802.0806364600194,0,0.8254691675751757,3.0864197530864197,4.023962867371237,8.862266985759803,FALSE,NA
P60,2024-03-12T19:56:00Z,27,19,71.45,0.00,0,0,29.88,1012.90,null,null,null,null,null,null,null,null,27.00,3170.9695253489012,-2.7777777777777777,0,0,85.45527463401083,0,3802.0806364600194,0,0.8242207284984492,0,0,8.862266985759803,FALSE,NA
P60,2024-03-12T20:56:00Z,27,20,74.57,0.00,0,0,29.88,1013.30,null,null,null,null,null,null,null,null,27.00,3170.9695253489012,-2.7777777777777777,0,0,85.45527463401083,0,3802.0806364600194,0,0.8229847115980902,0,0,8.862266985759803,FALSE,NA
P60,2024-03-12T21:56:00Z,27,21,77.8,0.00,0,0,29.88,1012.60,null,null,null,null,null,null,null,null,27.00,3170.9695253489012,-2.7777777777777777,0,0,85.45527463401083,0,3802.0806364600194,0,0.8217609932713785,0,0,8.862266985759803,FALSE,NA
P60,2024-03-12T22:56:00Z,25,21,84.53,0.00,0,0,29.88,1012.50,null,null,null,null,null,null,null,null,25.00,3170.9695253489012,-3.8888888888888897,0,0,79.33826329041156,0,3802.0806364600194,0,0.820549451145462,0,0,8.635173780063724,FALSE,NA
P60,2024-03-12T23:56:00Z,24,22,91.94,0.00,0,0.04,29.87,1012.30,null,null,null,null,null,null,null,null,24.00,3184.14142403971,-4.444444444444445,1.016,0,77.13390634480132,13.17189869080806,3815.252535150827,13.17189869080812,0.84,0,0,8.521627177215683,FALSE,NA
P60,2024-03-13T00:56:00Z,24,20,84.46,0.00,0,0.02,29.87,1011.80,null,null,null,null,null,null,null,null,24.00,3190.7273733851134,-4.444444444444445,0.508,0,77.13390634480132,6.58594934540403,3821.838484496232,6.58594934540406,0.84,0,0,8.521627177215683,FALSE,NA
P60,2024-03-13T01:56:00Z,23,20,88.08,0.00,0,0,29.87,1012.30,null,null,null,null,null,null,null,null,23.00,3190.7273733851134,-5,0,0,75.35511232588772,0,3821.838484496232,0,0.8386069767248835,0,0,8.408080574367643,FALSE,NA
P60,2024-03-13T02:56:00Z,22,19,88.02,0.00,0,0,29.87,1012.70,null,null,null,null,null,null,null,null,22.00,3190.7273733851134,-5.555555555555555,0,0,73.91972402907676,0,3821.838484496232,0,0.8372278142629457,0,0,8.294533971519604,FALSE,NA
P60,2024-03-13T03:56:00Z,21,18,87.97,0.00,0,0,29.86,1012.50,null,null,null,null,null,null,null,null,21.00,3190.7273733851134,-6.111111111111112,0,0,72.76144513859558,0,3821.838484496232,0,0.835862374696791,0,0,8.180987368671564,FALSE,NA
P60,2024-03-13T04:56:00Z,19,16,87.87,300.00,4,0,29.86,1012.90,null,null,null,null,null,null,null,null,12.24,3190.7273733851134,-7.222222222222222,0,0,71.07255372113457,0,3821.838484496232,0,0.8345105214813251,2.05761316872428,2.682641911580825,7.953894162975486,FALSE,NA
P60,2024-03-13T05:56:00Z,14,11,87.59,270.00,3,0,29.87,1014.30,null,null,null,null,null,null,null,null,8.11,3190.7273733851134,-10,0,0,68.9986516155818,0,3821.838484496232,0,0.8331721194300997,1.5432098765432098,2.0119814336856185,7.3861611487352885,FALSE,NA
P60,2024-03-13T06:56:00Z,16,13,87.7,0.00,0,0,29.88,1014.90,null,null,null,null,null,null,null,null,16.00,3190.7273733851134,-8.88888888888889,0,0,69.57650868547844,0,3821.838484496232,0,0.8318470347017946,0,0,7.613254354431367,FALSE,NA
P60,2024-03-13T07:56:00Z,18,15,87.81,0.00,0,0,29.89,1014.90,null,null,null,null,null,null,null,null,18.00,3190.7273733851134,-7.777777777777779,0,0,70.46393632330069,0,3821.838484496232,0,0.8305351347868325,0,0,7.840347560127446,FALSE,NA
P60,2024-03-13T08:56:00Z,20,17,87.92,0.00,0,0,29.9,1015.00,null,null,null,null,null,null,null,null,20.00,3190.7273733851134,-6.666666666666667,0,0,71.82677819786949,0,3821.838484496232,0,0.8292362884941287,0,0,8.067440765823527,FALSE,NA
P60,2024-03-13T09:56:00Z,20,17,87.92,100.00,3,0,29.92,1015.60,null,null,null,null,null,null,null,null,14.97,3190.7273733851134,-6.666666666666667,0,0,71.82677819786949,0,3821.838484496232,0,0.8279503659379716,1.5432098765432098,2.0119814336856185,8.067440765823527,FALSE,NA
P60,2024-03-13T10:56:00Z,24,18,77.53,130.00,3,0,29.93,1015.40,null,null,null,null,null,null,null,null,19.54,3190.7273733851134,-4.444444444444445,0,0,77.13390634480132,0,3821.838484496232,0,0.8266772385250339,1.5432098765432098,2.0119814336856185,8.521627177215683,FALSE,NA
P60,2024-03-13T11:56:00Z,30,19,63.18,null,NA,0,29.92,1014.50,null,null,null,null,null,null,null,null,null,3190.7273733851134,-1.1111111111111112,0,0,101.29193205395168,0,3821.838484496232,0,0.8254167789415136,NA,NA,9.202906794303921,NA,NA
P60,2024-03-13T12:56:00Z,28,18,65.69,null,4,0,29.92,1014.70,null,null,null,null,null,null,null,null,22.75,3190.7273733851134,-2.2222222222222223,0,0,89.65045559050863,0,3821.838484496232,0,0.8241688611404017,2.05761316872428,2.682641911580825,8.975813588607842,FALSE,NA
P60,2024-03-13T13:56:00Z,29,17,60.39,130.00,5,0,29.92,1014.60,null,null,null,null,null,null,null,null,22.83,3190.7273733851134,-1.6666666666666667,0,0,94.8493016520642,0,3821.838484496232,0,0.8229333603288782,2.57201646090535,3.3533023894760317,9.08936019145588,FALSE,NA
P60,2024-03-13T14:56:00Z,29,17,60.39,null,NA,0,29.93,1015.00,null,null,null,null,null,null,null,null,null,3190.7273733851134,-1.6666666666666667,0,0,94.8493016520642,0,3821.838484496232,0,0.8217101529558324,NA,NA,9.08936019145588,NA,NA
P60,2024-03-13T15:56:00Z,27,22,81.17,null,4,0,29.94,1016.40,null,null,null,null,null,null,null,null,21.58,3190.7273733851134,-2.7777777777777777,0,0,85.45527463401083,0,3821.838484496232,0,0.8204991166995076,2.05761316872428,2.682641911580825,8.862266985759803,FALSE,NA
P60,2024-03-13T16:56:00Z,26,22,84.59,null,NA,0.06,29.97,1017.60,null,null,null,null,null,null,null,null,null,3209.296888153082,-3.3333333333333335,1.5239999999999998,0,82.06999585303159,18.5695147679687,3840.407999264201,18.569514767968485,0.84,NA,NA,8.748720382911763,NA,NA
P60,2024-03-13T17:56:00Z,25,21,84.53,null,4,0.03,29.98,1019.20,null,null,null,null,null,null,null,null,19.25,3218.9013333274206,-3.8888888888888897,0.7619999999999999,0,79.33826329041156,9.604445174338617,3850.012444438539,9.604445174338707,0.84,2.05761316872428,2.682641911580825,8.635173780063724,FALSE,NA
P60,2024-03-13T18:56:00Z,24,19,80.93,340.00,4,0.01,30.02,1020.50,null,null,null,null,null,null,null,null,18.08,3222.1943080001224,-4.444444444444445,0.254,0,77.13390634480132,3.292974672702015,3853.305419111241,3.2929746727018028,0.84,2.05761316872428,2.682641911580825,8.521627177215683,FALSE,NA
P60,2024-03-13T19:56:00Z,24,18,77.53,340.00,4,0,30.03,1020.70,null,null,null,null,null,null,null,null,18.08,3222.1943080001224,-4.444444444444445,0,0,77.13390634480132,0,3853.305419111241,0,0.8386069767248835,2.05761316872428,2.682641911580825,8.521627177215683,FALSE,NA
P60,2024-03-13T20:56:00Z,21,16,80.69,null,NA,0,30.07,1021.90,null,null,null,null,null,null,null,null,null,3222.1943080001224,-6.111111111111112,0,0,72.76144513859558,0,3853.305419111241,0,0.8372278142629457,NA,NA,8.180987368671564,NA,NA
P60,2024-03-13T21:56:00Z,20,15,80.6,null,NA,0,30.08,1022.80,null,null,null,null,null,null,null,null,null,3222.1943080001224,-6.666666666666667,0,0,71.82677819786949,0,3853.305419111241,0,0.835862374696791,NA,NA,8.067440765823527,NA,NA
P60,2024-03-13T22:56:00Z,20,15,80.6,null,6,0,30.1,1022.60,null,null,null,null,null,null,null,null,11.08,3222.1943080001224,-6.666666666666667,0,0,71.82677819786949,0,3853.305419111241,0,0.8345105214813251,3.0864197530864197,4.023962867371237,8.067440765823527,FALSE,NA
P60,2024-03-13T23:56:00Z,20,15,80.6,null,4,0,30.12,1022.40,null,null,null,null,null,null,null,null,13.41,3222.1943080001224,-6.666666666666667,0,0,71.82677819786949,0,3853.305419111241,0,0.8331721194300997,2.05761316872428,2.682641911580825,8.067440765823527,FALSE,NA
P60,2024-03-14T00:56:00Z,19,15,84.12,0.00,0,0,30.15,1023.80,null,null,null,null,null,null,null,null,19.00,3222.1943080001224,-7.222222222222222,0,0,71.07255372113457,0,3853.305419111241,0,0.8318470347017946,0,0,7.953894162975486,FALSE,NA
P60,2024-03-14T01:56:00Z,20,14,77.16,null,3,0,30.14,1023.00,null,null,null,null,null,null,null,null,14.97,3222.1943080001224,-6.666666666666667,0,0,71.82677819786949,0,3853.305419111241,0,0.8305351347868325,1.5432098765432098,2.0119814336856185,8.067440765823527,FALSE,NA
P60,2024-03-14T02:56:00Z,21,14,73.94,null,4,0,30.16,1023.70,null,null,null,null,null,null,null,null,14.57,3222.1943080001224,-6.111111111111112,0,0,72.76144513859558,0,3853.305419111241,0,0.8292362884941287,2.05761316872428,2.682641911580825,8.180987368671564,FALSE,NA
P60,2024-03-14T03:56:00Z,20,14,77.16,null,NA,0,30.17,1024.40,null,null,null,null,null,null,null,null,null,3222.1943080001224,-6.666666666666667,0,0,71.82677819786949,0,3853.305419111241,0,0.8279503659379716,NA,NA,8.067440765823527,NA,NA
P60,2024-03-14T04:56:00Z,20,14,77.16,null,3,0,30.18,1025.10,null,null,null,null,null,null,null,null,14.97,3222.1943080001224,-6.666666666666667,0,0,71.82677819786949,0,3853.305419111241,0,0.8266772385250339,1.5432098765432098,2.0119814336856185,8.067440765823527,FALSE,NA
P60,2024-03-14T05:56:00Z,21,14,73.94,0.00,0,0,30.2,1025.80,null,null,null,null,null,null,null,null,21.00,3222.1943080001224,-6.111111111111112,0,0,72.76144513859558,0,3853.305419111241,0,0.8254167789415136,0,0,8.180987368671564,FALSE,NA
