station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
46U,2024-07-08 18:55,-111.0424,43.1846,1713.61,82.40,42.80,24.72,300.00,8.00,0.00,30.15,null,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,80.39,K46U 090055Z AUTO 30008KT 8SM CLR 28/06 A3015 RMK A01,null
46U,2024-07-08 19:55,-111.0424,43.1846,1713.61,78.80,42.80,27.81,320.00,6.00,0.00,30.15,null,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.80,K46U 090155Z AUTO 32006KT 8SM CLR 26/06 A3015 RMK A01,null
46U,2024-07-08 20:55,-111.0424,43.1846,1713.61,71.60,51.80,49.64,0.00,0.00,0.00,30.16,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.60,K46U 090255Z AUTO 00000KT 9SM CLR 22/11 A3016 RMK A01,null
46U,2024-07-08 21:55,-111.0424,43.1846,1713.61,66.20,42.80,42.57,0.00,0.00,0.00,30.18,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 090355Z AUTO 00000KT 10SM CLR 19/06 A3018 RMK A01,null
46U,2024-07-08 22:55,-111.0424,43.1846,1713.61,60.80,41.00,48.00,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 090455Z AUTO 00000KT 10SM CLR 16/05 A3020 RMK A01,null
46U,2024-07-08 23:55,-111.0424,43.1846,1713.61,59.00,39.20,47.72,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 090555Z AUTO 00000KT 10SM CLR 15/04 A3021 RMK A01,null
46U,2024-07-09 00:55,-111.0424,43.1846,1713.61,59.00,39.20,47.72,110.00,5.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 090655Z AUTO 11005KT 10SM CLR 15/04 A3022 RMK A01,null
46U,2024-07-09 01:55,-111.0424,43.1846,1713.61,57.20,39.20,50.91,120.00,6.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 090755Z AUTO 12006KT 10SM CLR 14/04 A3022 RMK A01,null
46U,2024-07-09 02:55,-111.0424,43.1846,1713.61,57.20,39.20,50.91,110.00,7.00,0.00,30.22,null,10.00,12.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 090855Z AUTO 11007G12KT 10SM CLR 14/04 A3022 RMK A01,null
46U,2024-07-09 03:55,-111.0424,43.1846,1713.61,53.60,41.00,62.23,130.00,12.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 090955Z AUTO 13012KT 10SM CLR 12/05 A3023 RMK A01,null
46U,2024-07-09 04:55,-111.0424,43.1846,1713.61,53.60,39.20,58.02,110.00,7.00,0.00,30.24,null,10.00,15.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 091055Z AUTO 11007G15KT 060V140 10SM CLR 12/04 A3024 RMK A01,null
46U,2024-07-09 05:55,-111.0424,43.1846,1713.61,53.60,39.20,58.02,110.00,7.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 091155Z AUTO 11007KT 10SM CLR 12/04 A3025 RMK A01,null
46U,2024-07-09 06:55,-111.0424,43.1846,1713.61,51.80,39.20,61.99,140.00,9.00,0.00,30.26,null,10.00,15.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 091255Z AUTO 14009G15KT 10SM CLR 11/04 A3026 RMK A01,null
46U,2024-07-09 07:55,-111.0424,43.1846,1713.61,57.20,39.20,50.91,120.00,10.00,0.00,30.27,null,10.00,15.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 091355Z AUTO 12010G15KT 10SM CLR 14/04 A3027 RMK A01,null
46U,2024-07-09 08:55,-111.0424,43.1846,1713.61,60.80,41.00,48.00,null,5.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 091455Z AUTO VRB05KT 10SM CLR 16/05 A3027 RMK A01,null
46U,2024-07-09 09:55,-111.0424,43.1846,1713.61,66.20,44.60,45.60,0.00,0.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 091555Z AUTO 00000KT 10SM CLR 19/07 A3026 RMK A01,null
46U,2024-07-09 10:55,-111.0424,43.1846,1713.61,69.80,46.40,43.13,null,3.00,0.00,30.25,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.80,K46U 091655Z AUTO VRB03KT 9SM CLR 21/08 A3025 RMK A01,null
46U,2024-07-09 11:55,-111.0424,43.1846,1713.61,75.20,46.40,35.94,0.00,0.00,0.00,30.24,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 091755Z AUTO 00000KT 9SM CLR 24/08 A3024 RMK A01,null
46U,2024-07-09 12:55,-111.0424,43.1846,1713.61,80.60,46.40,30.07,0.00,0.00,0.00,30.22,null,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,79.56,K46U 091855Z AUTO 00000KT 8SM CLR 27/08 A3022 RMK A01,null
46U,2024-07-09 13:55,-111.0424,43.1846,1713.61,84.20,35.60,17.61,0.00,0.00,0.00,30.21,null,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.34,K46U 091955Z AUTO 00000KT 8SM CLR 29/02 A3021 RMK A01,null
46U,2024-07-09 14:55,-111.0424,43.1846,1713.61,86.00,39.20,19.15,null,4.00,0.00,30.19,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82.79,K46U 092055Z AUTO VRB04KT 7SM CLR 30/04 A3019 RMK A01,null
46U,2024-07-09 15:55,-111.0424,43.1846,1713.61,87.80,39.20,18.09,null,3.00,0.00,30.18,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.22,K46U 092155Z AUTO VRB03KT 7SM CLR 31/04 A3018 RMK A01,null
46U,2024-07-09 16:55,-111.0424,43.1846,1713.61,87.80,37.40,16.86,310.00,5.00,0.00,30.17,null,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,84.16,K46U 092255Z AUTO 31005KT 6SM HZ CLR 31/03 A3017 RMK A01,null
46U,2024-07-09 17:55,-111.0424,43.1846,1713.61,87.80,37.40,16.86,310.00,6.00,0.00,30.16,null,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.16,K46U 092355Z AUTO 31006KT 8SM CLR 31/03 A3016 RMK A01,null
46U,2024-07-09 18:55,-111.0424,43.1846,1713.61,84.20,46.40,26.76,290.00,6.00,0.00,30.15,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.87,K46U 100055Z AUTO 29006KT 7SM CLR 29/08 A3015 RMK A01,null
46U,2024-07-09 19:55,-111.0424,43.1846,1713.61,78.80,51.80,39.02,310.00,3.00,0.00,30.16,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.80,K46U 100155Z AUTO 31003KT 7SM CLR 26/11 A3016 RMK A01,null
46U,2024-07-09 20:55,-111.0424,43.1846,1713.61,75.20,51.80,43.97,0.00,0.00,0.00,30.17,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 100255Z AUTO 00000KT 7SM CLR 24/11 A3017 RMK A01,null
46U,2024-07-09 21:55,-111.0424,43.1846,1713.61,71.60,46.40,40.57,110.00,5.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.60,K46U 100355Z AUTO 11005KT 10SM CLR 22/08 A3019 RMK A01,null
46U,2024-07-09 22:55,-111.0424,43.1846,1713.61,64.40,46.40,51.98,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.40,K46U 100455Z AUTO 00000KT 10SM CLR 18/08 A3021 RMK A01,null
46U,2024-07-09 23:55,-111.0424,43.1846,1713.61,62.60,46.40,55.37,0.00,0.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 100555Z AUTO 00000KT 10SM CLR 17/08 A3022 RMK A01,null
46U,2024-07-10 00:55,-111.0424,43.1846,1713.61,59.00,46.40,62.92,0.00,0.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 100655Z AUTO 00000KT 10SM CLR 15/08 A3024 RMK A01,null
46U,2024-07-10 01:55,-111.0424,43.1846,1713.61,57.20,46.40,67.12,0.00,0.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 100755Z AUTO 00000KT 10SM CLR 14/08 A3024 RMK A01,null
46U,2024-07-10 02:55,-111.0424,43.1846,1713.61,57.20,46.40,67.12,210.00,3.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 100855Z AUTO 21003KT 10SM CLR 14/08 A3024 RMK A01,null
46U,2024-07-10 03:55,-111.0424,43.1846,1713.61,53.60,46.40,76.50,0.00,0.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 100955Z AUTO 00000KT 10SM CLR 12/08 A3024 RMK A01,null
46U,2024-07-10 04:55,-111.0424,43.1846,1713.61,51.80,46.40,81.74,0.00,0.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 101055Z AUTO 00000KT 10SM CLR 11/08 A3025 RMK A01,null
46U,2024-07-10 05:55,-111.0424,43.1846,1713.61,53.60,42.80,66.70,null,6.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 101155Z AUTO VRB06KT 10SM CLR 12/06 A3026 RMK A01,null
46U,2024-07-10 06:55,-111.0424,43.1846,1713.61,55.40,42.80,62.46,180.00,5.00,0.00,30.28,null,10.00,12.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 101255Z AUTO 18005G12KT 10SM CLR 13/06 A3028 RMK A01,null
46U,2024-07-10 07:30,-111.0424,43.1846,1713.61,57.20,44.60,62.69,null,6.00,0.00,30.28,null,10.00,15.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 101330Z AUTO VRB06G15KT 10SM CLR 14/07 A3028 RMK A01,null
46U,2024-07-10 13:55,-111.0424,43.1846,1713.61,87.80,41.00,19.40,0.00,0.00,0.00,30.21,null,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,84.30,K46U 101955Z AUTO 00000KT 6SM HZ CLR 31/05 A3021 RMK A01,null
46U,2024-07-10 14:55,-111.0424,43.1846,1713.61,89.60,35.60,14.83,250.00,5.00,0.00,30.20,null,7.00,11.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.62,K46U 102055Z AUTO 25005G11KT 7SM CLR 32/02 A3020 RMK A01,null
46U,2024-07-10 15:55,-111.0424,43.1846,1713.61,89.60,35.60,14.83,null,5.00,0.00,30.19,null,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,85.62,K46U 102155Z AUTO VRB05KT 6SM HZ CLR 32/02 A3019 RMK A01,null
46U,2024-07-10 16:55,-111.0424,43.1846,1713.61,91.40,37.40,15.05,310.00,9.00,0.00,30.17,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.23,K46U 102255Z AUTO 31009KT 7SM CLR 33/03 A3017 RMK A01,null
46U,2024-07-10 17:55,-111.0424,43.1846,1713.61,89.60,41.00,18.33,310.00,8.00,0.00,30.17,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.82,K46U 102355Z AUTO 31008KT 7SM CLR 32/05 A3017 RMK A01,null
46U,2024-07-10 18:55,-111.0424,43.1846,1713.61,87.80,41.00,19.40,310.00,7.00,0.00,30.17,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.30,K46U 110055Z AUTO 31007KT 7SM CLR 31/05 A3017 RMK A01,null
46U,2024-07-10 19:55,-111.0424,43.1846,1713.61,84.20,46.40,26.76,300.00,5.00,0.00,30.17,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.87,K46U 110155Z AUTO 30005KT 7SM CLR 29/08 A3017 RMK A01,null
46U,2024-07-10 20:55,-111.0424,43.1846,1713.61,77.00,48.20,36.22,0.00,0.00,0.00,30.17,null,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.00,K46U 110255Z AUTO 00000KT 8SM CLR 25/09 A3017 RMK A01,null
46U,2024-07-10 21:40,-111.0424,43.1846,1713.61,71.60,42.80,35.37,0.00,0.00,0.00,30.18,null,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,71.60,K46U 110340Z AUTO 00000KT 6SM HZ CLR 22/06 A3018 RMK A01,null
46U,2024-07-10 22:20,-111.0424,43.1846,1713.61,68.00,44.60,42.85,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,K46U 110420Z AUTO 00000KT 10SM CLR 20/07 A3020 RMK A01,null
46U,2024-07-10 23:55,-111.0424,43.1846,1713.61,62.60,41.00,45.04,70.00,3.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 110555Z AUTO 07003KT 10SM CLR 17/05 A3020 RMK A01,null
46U,2024-07-11 00:55,-111.0424,43.1846,1713.61,62.60,41.00,45.04,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 110655Z AUTO 00000KT 10SM CLR 17/05 A3020 RMK A01,null
46U,2024-07-11 01:55,-111.0424,43.1846,1713.61,62.60,41.00,45.04,140.00,5.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 110755Z AUTO 14005KT 10SM CLR 17/05 A3022 RMK A01,null
46U,2024-07-11 02:55,-111.0424,43.1846,1713.61,59.00,44.60,58.77,null,3.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 110855Z AUTO VRB03KT 10SM CLR 15/07 A3022 RMK A01,null
46U,2024-07-11 03:55,-111.0424,43.1846,1713.61,57.20,41.00,54.60,120.00,6.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 110955Z AUTO 12006KT 10SM CLR 14/05 A3023 RMK A01,null
46U,2024-07-11 04:55,-111.0424,43.1846,1713.61,57.20,41.00,54.60,130.00,13.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 111055Z AUTO 13013KT 10SM CLR 14/05 A3023 RMK A01,null
46U,2024-07-11 05:55,-111.0424,43.1846,1713.61,55.40,39.20,54.34,120.00,7.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 111155Z AUTO 12007KT 10SM CLR 13/04 A3024 RMK A01,null
46U,2024-07-11 06:55,-111.0424,43.1846,1713.61,51.80,41.00,66.48,0.00,0.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 111255Z AUTO 00000KT 10SM CLR 11/05 A3026 RMK A01,null
46U,2024-07-11 07:15,-111.0424,43.1846,1713.61,53.60,42.80,66.70,0.00,0.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 111315Z AUTO 00000KT 10SM CLR 12/06 A3026 RMK A01,null
46U,2024-07-11 15:55,-111.0424,43.1846,1713.61,93.20,33.80,12.34,250.00,6.00,0.00,30.16,null,7.00,11.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.55,K46U 112155Z AUTO 25006G11KT 7SM CLR 34/01 A3016 RMK A01,null
46U,2024-07-11 16:55,-111.0424,43.1846,1713.61,93.20,33.80,12.34,250.00,9.00,0.00,30.15,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.55,K46U 112255Z AUTO 25009KT 220V280 7SM CLR 34/01 A3015 RMK A01,null
46U,2024-07-11 17:55,-111.0424,43.1846,1713.61,91.40,32.00,12.14,260.00,9.00,0.00,30.14,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.91,K46U 112355Z AUTO 26009KT 7SM CLR 33/M00 A3014 RMK A01,null
46U,2024-07-11 18:55,-111.0424,43.1846,1713.61,89.60,37.40,15.92,260.00,7.00,0.00,30.14,null,7.00,12.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.67,K46U 120055Z AUTO 26007G12KT 240V300 7SM CLR 32/03 A3014 RMK A01,null
46U,2024-07-11 19:55,-111.0424,43.1846,1713.61,86.00,41.00,20.54,270.00,5.00,0.00,30.14,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,82.86,K46U 120155Z AUTO 27005KT 7SM CLR 30/05 A3014 RMK A01,null
46U,2024-07-11 20:55,-111.0424,43.1846,1713.61,78.80,42.80,27.81,120.00,6.00,0.00,30.15,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.80,K46U 120255Z AUTO 12006KT 7SM CLR 26/06 A3015 RMK A01,null
46U,2024-07-11 21:55,-111.0424,43.1846,1713.61,71.60,42.80,35.37,null,3.00,0.00,30.16,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.60,K46U 120355Z AUTO VRB03KT 9SM CLR 22/06 A3016 RMK A01,null
46U,2024-07-11 22:55,-111.0424,43.1846,1713.61,66.20,41.00,39.72,null,4.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 120455Z AUTO VRB04KT 10SM CLR 19/05 A3017 RMK A01,null
46U,2024-07-11 23:55,-111.0424,43.1846,1713.61,62.60,42.80,48.28,0.00,0.00,0.00,30.18,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 120555Z AUTO 00000KT 10SM CLR 17/06 A3018 RMK A01,null
46U,2024-07-12 00:55,-111.0424,43.1846,1713.61,62.60,41.00,45.04,120.00,4.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 120655Z AUTO 12004KT 10SM CLR 17/05 A3019 RMK A01,null
46U,2024-07-12 01:55,-111.0424,43.1846,1713.61,59.00,41.00,51.18,60.00,3.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 120755Z AUTO 06003KT 10SM CLR 15/05 A3020 RMK A01,null
46U,2024-07-12 02:55,-111.0424,43.1846,1713.61,57.20,39.20,50.91,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 120855Z AUTO 00000KT 10SM CLR 14/04 A3021 RMK A01,null
46U,2024-07-12 03:55,-111.0424,43.1846,1713.61,57.20,39.20,50.91,120.00,6.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 120955Z AUTO 12006KT 10SM CLR 14/04 A3021 RMK A01,null
46U,2024-07-12 04:55,-111.0424,43.1846,1713.61,55.40,39.20,54.34,140.00,4.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 121055Z AUTO 14004KT 10SM CLR 13/04 A3023 RMK A01,null
46U,2024-07-12 05:55,-111.0424,43.1846,1713.61,53.60,39.20,58.02,0.00,0.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 121155Z AUTO 00000KT 10SM CLR 12/04 A3025 RMK A01,null
46U,2024-07-12 06:55,-111.0424,43.1846,1713.61,51.80,39.20,61.99,130.00,3.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 121255Z AUTO 13003KT 10SM CLR 11/04 A3027 RMK A01,null
46U,2024-07-12 07:30,-111.0424,43.1846,1713.61,55.40,39.20,54.34,130.00,6.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 121330Z AUTO 13006KT 10SM CLR 13/04 A3028 RMK A01,null
46U,2024-07-12 11:55,-111.0424,43.1846,1713.61,78.80,42.80,27.81,0.00,0.00,0.00,30.25,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.80,K46U 121755Z AUTO 00000KT 7SM CLR 26/06 A3025 RMK A01,null
46U,2024-07-12 12:55,-111.0424,43.1846,1713.61,84.20,41.00,21.76,270.00,4.00,0.00,30.23,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,81.52,K46U 121855Z AUTO 27004KT 7SM CLR 29/05 A3023 RMK A01,null
46U,2024-07-12 13:55,-111.0424,43.1846,1713.61,87.80,41.00,19.40,null,5.00,0.00,30.22,null,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,84.30,K46U 121955Z AUTO VRB05KT 6SM HZ CLR 31/05 A3022 RMK A01,null
46U,2024-07-12 14:55,-111.0424,43.1846,1713.61,91.40,37.40,15.05,330.00,7.00,0.00,30.20,null,6.00,null,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,87.23,K46U 122055Z AUTO 33007KT 6SM HZ CLR 33/03 A3020 RMK A01,null
46U,2024-07-12 15:55,-111.0424,43.1846,1713.61,91.40,35.60,14.02,280.00,4.00,0.00,30.19,null,7.00,10.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.17,K46U 122155Z AUTO 28004G10KT 7SM CLR 33/02 A3019 RMK A01,null
46U,2024-07-12 16:55,-111.0424,43.1846,1713.61,93.20,39.20,15.27,250.00,8.00,0.00,30.17,null,7.00,13.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.92,K46U 122255Z AUTO 25008G13KT 7SM CLR 34/04 A3017 RMK A01,null
46U,2024-07-12 17:55,-111.0424,43.1846,1713.61,91.40,33.80,13.05,270.00,8.00,0.00,30.16,null,7.00,15.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.13,K46U 122355Z AUTO 27008G15KT 240V310 7SM CLR 33/01 A3016 RMK A01,null
46U,2024-07-12 18:55,-111.0424,43.1846,1713.61,89.60,33.80,13.80,270.00,8.00,0.00,30.17,null,8.00,14.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.59,K46U 130055Z AUTO 27008G14KT 8SM CLR 32/01 A3017 RMK A01,null
46U,2024-07-12 19:55,-111.0424,43.1846,1713.61,87.80,28.40,11.74,260.00,7.00,0.00,30.17,null,7.00,14.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,83.84,K46U 130155Z AUTO 26007G14KT 200V270 7SM CLR 31/M02 A3017 RMK A01,null
46U,2024-07-12 20:55,-111.0424,43.1846,1713.61,77.00,39.20,25.67,0.00,0.00,0.00,30.18,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,77.00,K46U 130255Z AUTO 00000KT 7SM CLR 25/04 A3018 RMK A01,null
46U,2024-07-12 21:55,-111.0424,43.1846,1713.61,71.60,35.60,26.71,110.00,5.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.60,K46U 130355Z AUTO 11005KT 10SM CLR 22/02 A3020 RMK A01,null
46U,2024-07-12 22:50,-111.0424,43.1846,1713.61,69.80,37.40,30.49,150.00,3.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.80,K46U 130450Z AUTO 15003KT 10SM CLR 21/03 A3022 RMK A01,null
46U,2024-07-12 23:55,-111.0424,43.1846,1713.61,66.20,37.40,34.51,0.00,0.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 130555Z AUTO 00000KT 10SM CLR 19/03 A3023 RMK A01,null
46U,2024-07-13 00:55,-111.0424,43.1846,1713.61,62.60,37.40,39.14,0.00,0.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 130655Z AUTO 00000KT 10SM CLR 17/03 A3025 RMK A01,null
46U,2024-07-13 01:55,-111.0424,43.1846,1713.61,59.00,37.40,44.47,0.00,0.00,0.00,30.25,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 130755Z AUTO 00000KT 10SM CLR 15/03 A3025 RMK A01,null
