station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
P60,2023-09-04 20:56,-110.4211,44.5444,2368.00,45.00,43.00,92.65,280.00,3.00,0.00,30.14,1015.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.55,KP60 050256Z AUTO 28003KT 07/06 A3014 RMK AO1 SLP159 T00720061 53023,null
P60,2023-09-04 21:56,-110.4211,44.5444,2368.00,44.00,42.00,92.61,300.00,4.00,0.00,30.17,1016.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.43,KP60 050356Z AUTO 30004KT 07/06 A3017 RMK AO1 SLP167 T00670056,null
P60,2023-09-04 22:56,-110.4211,44.5444,2368.00,44.00,42.00,92.61,null,4.00,0.00,30.17,1016.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.43,KP60 050456Z AUTO VRB04KT 07/06 A3017 RMK AO1 SLP168 T00670056,null
P60,2023-09-04 23:56,-110.4211,44.5444,2368.00,44.00,42.00,92.61,310.00,4.00,0.00,30.18,1016.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.43,KP60 050556Z AUTO 31004KT 07/06 A3018 RMK AO1 SLP169 T00670056 10094 20067 51010,null
P60,2023-09-05 00:56,-110.4211,44.5444,2368.00,44.00,43.00,96.24,0.00,0.00,0.00,30.20,1017.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 050656Z AUTO 00000KT 07/06 A3020 RMK AO1 SLP179 T00670061 401060061,null
P60,2023-09-05 01:56,-110.4211,44.5444,2368.00,44.00,43.00,96.24,0.00,0.00,0.00,30.21,1017.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 050756Z AUTO 00000KT 07/06 A3021 RMK AO1 SLP179 T00670061,null
P60,2023-09-05 02:56,-110.4211,44.5444,2368.00,42.00,41.00,96.21,0.00,0.00,0.00,30.22,1018.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 050856Z AUTO 00000KT 06/05 A3022 RMK AO1 SLP186 T00560050 51011,null
P60,2023-09-05 03:56,-110.4211,44.5444,2368.00,42.00,40.00,92.55,280.00,3.00,0.00,30.23,1019.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.12,KP60 050956Z AUTO 28003KT 06/04 A3023 RMK AO1 SLP194 T00560044,null
P60,2023-09-05 04:56,-110.4211,44.5444,2368.00,39.00,38.00,96.16,290.00,3.00,0.00,30.24,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.69,KP60 051056Z AUTO 29003KT 04/03 A3024 RMK AO1 SLP199 T00390033,null
P60,2023-09-05 05:56,-110.4211,44.5444,2368.00,39.00,39.00,100.00,0.00,0.00,0.00,30.24,1020.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.00,KP60 051156Z AUTO 00000KT 04/04 A3024 RMK AO1 SLP204 70016 T00390039 10072 20039 51006,null
P60,2023-09-05 06:56,-110.4211,44.5444,2368.00,38.00,38.00,100.00,0.00,0.00,0.00,30.25,1020.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 051256Z AUTO 00000KT 03/03 A3025 RMK AO1 SLP208 T00330033,null
P60,2023-09-05 07:56,-110.4211,44.5444,2368.00,41.00,40.00,96.19,0.00,0.00,0.00,30.27,1021.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 051356Z AUTO 00000KT 05/04 A3027 RMK AO1 SLP210 T00500044,null
P60,2023-09-05 08:56,-110.4211,44.5444,2368.00,48.00,44.00,85.95,null,3.00,0.00,30.27,1020.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.98,KP60 051456Z AUTO VRB03KT 09/07 A3027 RMK AO1 SLP201 T00890067 51007,null
P60,2023-09-05 09:56,-110.4211,44.5444,2368.00,49.00,43.00,79.68,100.00,3.00,0.00,30.28,1020.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.12,KP60 051556Z AUTO 10003KT 09/06 A3028 RMK AO1 SLP205 T00940061,null
P60,2023-09-05 10:56,-110.4211,44.5444,2368.00,51.00,43.00,73.97,0.00,0.00,0.00,30.29,1020.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 051656Z AUTO 00000KT 11/06 A3029 RMK AO1 SLP204 T01060061,null
P60,2023-09-05 11:56,-110.4211,44.5444,2368.00,53.00,44.00,71.39,140.00,4.00,0.00,30.28,1019.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.00,KP60 051756Z AUTO 14004KT 12/07 A3028 RMK AO1 SLP198 T01170067 10117 20033 50002,null
P60,2023-09-05 12:56,-110.4211,44.5444,2368.00,55.00,44.00,66.36,null,5.00,0.00,30.26,1018.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KP60 051856Z AUTO VRB05KT 13/07 A3026 RMK AO1 SLP189 T01280067,null
P60,2023-09-05 13:56,-110.4211,44.5444,2368.00,52.00,44.00,74.07,270.00,5.00,0.00,30.26,1019.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 051956Z AUTO 27005KT 11/07 A3026 RMK AO1 SLP196 T01110067,null
P60,2023-09-05 14:56,-110.4211,44.5444,2368.00,58.00,43.00,57.30,null,3.00,0.01,30.25,1018.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 052056Z AUTO VRB03KT 14/06 A3025 RMK AO1 SLP184 P0001 60001 T01440061 57008,null
P60,2023-09-05 15:56,-110.4211,44.5444,2368.00,58.00,39.00,49.08,null,3.00,0.00,30.24,1018.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 052156Z AUTO VRB03KT 14/04 A3024 RMK AO1 SLP180 T01440039,null
P60,2023-09-05 16:56,-110.4211,44.5444,2368.00,57.00,41.00,54.99,null,null,0.00,30.24,1018.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 052256Z AUTO 14/05 A3024 RMK AO1 SLP186 T01390050,null
P60,2023-09-05 17:56,-110.4211,44.5444,2368.00,56.00,40.00,54.85,null,6.00,0.00,30.24,1018.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 052356Z AUTO VRB06KT 13/04 A3024 RMK AO1 SLP188 60001 T01330044 10156 20111 55001,null
P60,2023-09-05 18:56,-110.4211,44.5444,2368.00,54.00,42.00,63.74,null,null,0.00,30.24,1019.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54.00,KP60 060056Z AUTO 12/06 A3024 RMK AO1 SLP195 T01220056,null
P60,2023-09-05 19:56,-110.4211,44.5444,2368.00,49.00,43.00,79.68,0.00,0.00,0.00,30.25,1020.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49.00,KP60 060156Z AUTO 00000KT 09/06 A3025 RMK AO1 SLP201 T00940061,null
P60,2023-09-05 20:56,-110.4211,44.5444,2368.00,50.00,43.00,76.76,null,3.00,0.00,30.27,1019.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KP60 060256Z AUTO VRB03KT 10/06 A3027 RMK AO1 SLP195 T01000061 53007,null
P60,2023-09-05 21:56,-110.4211,44.5444,2368.00,47.00,44.00,89.24,0.00,0.00,0.00,30.27,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47.00,KP60 060356Z AUTO 00000KT 08/07 A3027 RMK AO1 SLP199 T00830067,null
P60,2023-09-05 22:56,-110.4211,44.5444,2368.00,46.00,44.00,92.68,0.00,0.00,0.00,30.26,1019.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.00,KP60 060456Z AUTO 00000KT 08/07 A3026 RMK AO1 SLP193 T00780067,null
P60,2023-09-05 23:56,-110.4211,44.5444,2368.00,44.00,42.00,92.61,0.00,0.00,0.00,30.28,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 060556Z AUTO 00000KT 07/06 A3028 RMK AO1 SLP199 T00670056 10139 20067 53003,null
P60,2023-09-06 00:56,-110.4211,44.5444,2368.00,41.00,40.00,96.19,0.00,0.00,0.00,30.28,1020.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 060656Z AUTO 00000KT 05/04 A3028 RMK AO1 SLP200 T00500044 401560033,null
P60,2023-09-06 02:56,-110.4211,44.5444,2368.00,37.00,36.00,96.13,0.00,0.00,0.00,30.27,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 060856Z AUTO 00000KT 03/02 A3027 RMK AO1 SLP199 T00280022 58003,null
P60,2023-09-06 03:56,-110.4211,44.5444,2368.00,35.00,34.00,96.09,300.00,3.00,0.00,30.27,1020.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.12,KP60 060956Z AUTO 30003KT 02/01 A3027 RMK AO1 SLP201 T00170011,null
P60,2023-09-06 04:56,-110.4211,44.5444,2368.00,35.00,34.00,96.09,290.00,3.00,0.00,30.28,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.12,KP60 061056Z AUTO 29003KT 02/01 A3028 RMK AO1 SLP207 T00170011,null
P60,2023-09-06 05:56,-110.4211,44.5444,2368.00,35.00,34.00,96.09,0.00,0.00,0.00,30.28,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 061156Z AUTO 00000KT 02/01 A3028 RMK AO1 SLP207 70001 T00170011 10067 20011 53002,null
P60,2023-09-06 06:56,-110.4211,44.5444,2368.00,34.00,33.00,96.08,0.00,0.00,0.00,30.28,1021.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.00,KP60 061256Z AUTO 00000KT 01/01 A3028 RMK AO1 SLP215 T00110006,null
P60,2023-09-06 07:56,-110.4211,44.5444,2368.00,38.00,38.00,100.00,0.00,0.00,0.00,30.29,1021.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 061356Z AUTO 00000KT 03/03 A3029 RMK AO1 SLP218 T00330033,null
P60,2023-09-06 08:56,-110.4211,44.5444,2368.00,46.00,44.00,92.68,0.00,0.00,0.00,30.30,1020.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.00,KP60 061456Z AUTO 00000KT 08/07 A3030 RMK AO1 SLP209 T00780067 53006,null
P60,2023-09-06 09:56,-110.4211,44.5444,2368.00,51.00,44.00,76.85,100.00,5.00,0.00,30.30,1020.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 061556Z AUTO 10005KT 11/07 A3030 RMK AO1 SLP205 T01060067,null
P60,2023-09-06 10:56,-110.4211,44.5444,2368.00,52.00,44.00,74.07,null,3.00,0.00,30.30,1020.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 061656Z AUTO VRB03KT 11/07 A3030 RMK AO1 SLP205 T01110067,null
P60,2023-09-06 11:56,-110.4211,44.5444,2368.00,55.00,45.00,68.93,null,3.00,0.00,30.28,1019.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KP60 061756Z AUTO VRB03KT 13/07 A3028 RMK AO1 SLP196 T01280072 10133 20011 58005,null
P60,2023-09-06 12:56,-110.4211,44.5444,2368.00,58.00,42.00,55.14,0.00,0.00,0.00,30.28,1019.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 061856Z AUTO 00000KT 14/06 A3028 RMK AO1 SLP194 T01440056,null
P60,2023-09-06 13:56,-110.4211,44.5444,2368.00,59.00,40.00,49.23,null,4.00,0.00,30.26,1019.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KP60 061956Z AUTO VRB04KT 15/04 A3026 RMK AO1 SLP192 T01500044,null
P60,2023-09-06 14:56,-110.4211,44.5444,2368.00,61.00,39.00,44.10,null,3.00,0.00,30.25,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KP60 062056Z AUTO VRB03KT 16/04 A3025 RMK AO1 SLP187 T01610039 58009,null
P60,2023-09-06 15:56,-110.4211,44.5444,2368.00,62.00,40.00,44.25,null,5.00,0.00,30.24,1018.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 062156Z AUTO VRB05KT 17/04 A3024 RMK AO1 SLP184 T01670044 $,null
P60,2023-09-06 16:56,-110.4211,44.5444,2368.00,60.00,38.00,43.94,null,6.00,0.00,30.24,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KP60 062256Z AUTO VRB06KT 16/03 A3024 RMK AO1 SLP187 T01560033 $,null
P60,2023-09-06 17:56,-110.4211,44.5444,2368.00,59.00,40.00,49.23,null,3.00,0.00,30.24,1019.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KP60 062356Z AUTO VRB03KT 15/04 A3024 RMK AO1 SLP190 T01500044 10172 20122 55002 $,null
P60,2023-09-06 18:56,-110.4211,44.5444,2368.00,58.00,40.00,51.03,null,4.00,0.00,30.24,1019.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 070056Z AUTO VRB04KT 14/04 A3024 RMK AO1 SLP194 T01440044 $,null
P60,2023-09-06 19:56,-110.4211,44.5444,2368.00,51.00,43.00,73.97,0.00,0.00,0.00,30.25,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 070156Z AUTO 00000KT 11/06 A3025 RMK AO1 SLP199 T01060061 $,null
P60,2023-09-06 20:56,-110.4211,44.5444,2368.00,48.00,42.00,79.60,300.00,3.00,0.00,30.25,1019.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.98,KP60 070256Z AUTO 30003KT 09/06 A3025 RMK AO1 SLP195 T00890056 53003 $,null
P60,2023-09-06 21:56,-110.4211,44.5444,2368.00,45.00,40.00,82.51,0.00,0.00,0.00,30.26,1019.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.00,KP60 070356Z AUTO 00000KT 07/04 A3026 RMK AO1 SLP193 T00720044 $,null
P60,2023-09-06 22:56,-110.4211,44.5444,2368.00,42.00,39.00,89.01,0.00,0.00,0.00,30.27,1020.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 070456Z AUTO 00000KT 06/04 A3027 RMK AO1 SLP200 T00560039 $,null
P60,2023-09-06 23:56,-110.4211,44.5444,2368.00,42.00,39.00,89.01,0.00,0.00,0.00,30.27,1019.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 070556Z AUTO 00000KT 06/04 A3027 RMK AO1 SLP194 T00560039 10161 20050 51004 $,null
P60,2023-09-07 00:56,-110.4211,44.5444,2368.00,44.00,40.00,85.71,0.00,0.00,0.00,30.26,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 070656Z AUTO 00000KT 07/04 A3026 RMK AO1 SLP187 T00670044 401720011 $,null
P60,2023-09-07 01:56,-110.4211,44.5444,2368.00,40.00,38.00,92.49,310.00,4.00,0.00,30.26,1018.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.76,KP60 070756Z AUTO 31004KT 04/03 A3026 RMK AO1 SLP188 T00440033 $,null
P60,2023-09-07 02:56,-110.4211,44.5444,2368.00,38.00,37.00,96.14,280.00,3.00,0.00,30.26,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.55,KP60 070856Z AUTO 28003KT 03/03 A3026 RMK AO1 SLP187 T00330028 56003 $,null
P60,2023-09-07 03:56,-110.4211,44.5444,2368.00,36.00,35.00,96.11,300.00,3.00,0.00,30.27,1019.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.26,KP60 070956Z AUTO 30003KT 02/02 A3027 RMK AO1 SLP194 T00220017 $,null
P60,2023-09-07 04:56,-110.4211,44.5444,2368.00,36.00,35.00,96.11,300.00,3.00,0.00,30.27,1020.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.26,KP60 071056Z AUTO 30003KT 02/02 A3027 RMK AO1 SLP200 T00220017 $,null
P60,2023-09-07 05:56,-110.4211,44.5444,2368.00,36.00,35.00,96.11,0.00,0.00,0.00,30.28,1020.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 071156Z AUTO 00000KT 02/02 A3028 RMK AO1 SLP201 T00220017 10072 20017 51006,null
P60,2023-09-07 06:56,-110.4211,44.5444,2368.00,38.00,37.00,96.14,0.00,0.00,0.00,30.29,1020.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 071256Z AUTO 00000KT 03/03 A3029 RMK AO1 SLP204 T00330028,null
P60,2023-09-07 07:56,-110.4211,44.5444,2368.00,41.00,40.00,96.19,0.00,0.00,0.00,30.30,1021.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 071356Z AUTO 00000KT 05/04 A3030 RMK AO1 SLP216 T00500044,null
P60,2023-09-07 08:56,-110.4211,44.5444,2368.00,48.00,45.00,89.29,0.00,0.00,0.00,30.31,1021.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.00,KP60 071456Z AUTO 00000KT 09/07 A3031 RMK AO1 SLP212 T00890072 51008,null
P60,2023-09-07 09:56,-110.4211,44.5444,2368.00,51.00,44.00,76.85,0.00,0.00,0.00,30.33,1021.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 071556Z AUTO 00000KT 11/07 A3033 RMK AO1 SLP218 T01060067,null
P60,2023-09-07 10:56,-110.4211,44.5444,2368.00,56.00,44.00,63.99,0.00,0.00,0.00,30.33,1021.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 071656Z AUTO 00000KT 13/07 A3033 RMK AO1 SLP217 T01330067,null
P60,2023-09-07 11:56,-110.4211,44.5444,2368.00,57.00,43.00,59.40,null,4.00,0.00,30.32,1021.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 071756Z AUTO VRB04KT 14/06 A3032 RMK AO1 SLP211 T01390061 10150 20022 50004,null
P60,2023-09-07 12:56,-110.4211,44.5444,2368.00,59.00,45.00,59.67,0.00,0.00,0.00,30.31,1020.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KP60 071856Z AUTO 00000KT 15/07 A3031 RMK AO1 SLP202 T01500072,null
P60,2023-09-07 13:56,-110.4211,44.5444,2368.00,59.00,42.00,53.20,null,3.00,0.00,30.31,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KP60 071956Z AUTO VRB03KT 15/06 A3031 RMK AO1 SLP206 T01500056,null
P60,2023-09-07 14:56,-110.4211,44.5444,2368.00,62.00,38.00,40.93,240.00,3.00,0.00,30.31,1020.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 072056Z AUTO 24003KT 17/03 A3031 RMK AO1 SLP205 T01670033 56005,null
P60,2023-09-07 15:56,-110.4211,44.5444,2368.00,62.00,38.00,40.93,null,6.00,0.00,30.31,1020.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 072156Z AUTO VRB06KT 17/03 A3031 RMK AO1 SLP209 T01670033,null
P60,2023-09-07 16:56,-110.4211,44.5444,2368.00,64.00,34.00,32.56,null,5.00,0.00,30.31,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KP60 072256Z AUTO VRB05KT 18/01 A3031 RMK AO1 SLP206 T01780011,null
P60,2023-09-07 17:56,-110.4211,44.5444,2368.00,64.00,36.00,35.26,0.00,0.00,0.00,30.31,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KP60 072356Z AUTO 00000KT 18/02 A3031 RMK AO1 SLP206 T01780022 10183 20139 50000,null
P60,2023-09-07 18:56,-110.4211,44.5444,2368.00,61.00,38.00,42.40,null,3.00,0.00,30.31,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KP60 080056Z AUTO VRB03KT 16/03 A3031 RMK AO1 SLP207 T01610033,null
P60,2023-09-07 19:56,-110.4211,44.5444,2368.00,51.00,42.00,71.18,300.00,3.00,0.00,30.32,1022.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 080156Z AUTO 30003KT 11/06 A3032 RMK AO1 SLP221 T01060056,null
P60,2023-09-07 20:56,-110.4211,44.5444,2368.00,47.00,41.00,79.52,290.00,3.00,0.00,30.33,1022.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.84,KP60 080256Z AUTO 29003KT 08/05 A3033 RMK AO1 SLP221 T00830050 53006,null
P60,2023-09-07 21:56,-110.4211,44.5444,2368.00,44.00,40.00,85.71,0.00,0.00,0.00,30.34,1022.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 080356Z AUTO 00000KT 07/04 A3034 RMK AO1 SLP224 T00670044,null
P60,2023-09-07 22:56,-110.4211,44.5444,2368.00,42.00,39.00,89.01,0.00,0.00,0.00,30.34,1022.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 080456Z AUTO 00000KT 06/04 A3034 RMK AO1 SLP220 T00560039,null
P60,2023-09-07 23:56,-110.4211,44.5444,2368.00,41.00,39.00,92.52,0.00,0.00,0.00,30.33,1021.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 080556Z AUTO 00000KT 05/04 A3033 RMK AO1 SLP218 T00500039 10178 20050 50000,null
P60,2023-09-08 00:56,-110.4211,44.5444,2368.00,41.00,39.00,92.52,310.00,4.00,0.00,30.34,1021.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.93,KP60 080656Z AUTO 31004KT 05/04 A3034 RMK AO1 SLP217 T00500039 401830017,null
P60,2023-09-08 01:56,-110.4211,44.5444,2368.00,44.00,41.00,89.11,0.00,0.00,0.00,30.33,1020.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 080756Z AUTO 00000KT 07/05 A3033 RMK AO1 SLP209 T00670050,null
P60,2023-09-08 02:56,-110.4211,44.5444,2368.00,44.00,41.00,89.11,0.00,0.00,0.00,30.33,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.00,KP60 080856Z AUTO 00000KT 07/05 A3033 RMK AO1 SLP206 T00670050 58001,null
P60,2023-09-08 03:56,-110.4211,44.5444,2368.00,45.00,41.00,85.77,0.00,0.00,0.00,30.34,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.00,KP60 080956Z AUTO 00000KT 07/05 A3034 RMK AO1 SLP206 T00720050,null
P60,2023-09-08 04:56,-110.4211,44.5444,2368.00,41.00,39.00,92.52,0.00,0.00,0.00,30.35,1021.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 081056Z AUTO 00000KT 05/04 A3035 RMK AO1 SLP211 T00500039,null
P60,2023-09-08 05:56,-110.4211,44.5444,2368.00,39.00,37.00,92.45,280.00,3.00,0.00,30.34,1021.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.69,KP60 081156Z AUTO 28003KT 04/03 A3034 RMK AO1 SLP212 T00390028 10078 20039 50003,null
